yyyy-mm-dd, hh:mm:ss.ss, lat, lon, depth, ML, Nsta, RMS, intensity, induced, locality
2020-09-29, 16:05:04.9, 50.224, -5.173, 4.6, -0.8, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-29, 16:55:49.2, 50.225, -5.174, 4.8, -0.3, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-29, 16:58:02.9, 50.224, -5.181, 4.3, -0.9, 7, 0.1, , I , CARHARRACK,CORNWALL
2020-09-29, 17:28:26.4, 50.225, -5.174, 4.7, -0.1, 6, 0.0, , I , CARHARRACK,CORNWALL
2020-09-29, 17:53:09.3, 50.224, -5.171, 4.9, -1.3, 5, 0.0, , I , CARHARRACK,CORNWALL
2020-09-29, 17:54:00.3, 50.225, -5.175, 4.8, -0.6, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-29, 18:01:32.0, 50.224, -5.174, 4.8, -0.7, 6, 0.0, , I , CARHARRACK,CORNWALL
2020-09-29, 18:04:40.6, 50.225, -5.175, 4.9, -0.4, 6, 0.0, , I , CARHARRACK,CORNWALL
2020-09-29, 18:05:57.4, 50.216, -5.176, 4.8, -1.3, 6, 0.1, , I , CARHARRACK,CORNWALL
2020-09-29, 18:19:02.6, 50.224, -5.174, 4.9, -0.7, 6, 0.0, , I , CARHARRACK,CORNWALL
2020-09-29, 18:35:41.3, 50.224, -5.173, 4.8, -0.6, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-29, 18:36:02.5, 50.224, -5.174, 4.9, -0.9, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-29, 18:48:21.6, 50.225, -5.175, 4.8, 0.0, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-29, 19:27:26.5, 50.225, -5.174, 4.8, -0.9, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-29, 19:27:43.3, 50.217, -5.169, 4.8, -0.9, 4, 0.0, , I , CARHARRACK,CORNWALL
2020-09-29, 19:59:01.5, 50.225, -5.175, 4.9, -0.7, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 04:33:26.5, 50.224, -5.174, 4.4, -0.8, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 08:35:53.6, 50.223, -5.172, 4.5, -0.5, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 08:44:53.9, 50.225, -5.174, 4.8, 0.6, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 08:52:26.6, 50.226, -5.175, 4.8, -0.5, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 09:02:48.6, 50.225, -5.172, 4.4, -0.1, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 09:50:53.6, 50.223, -5.166, 4.9, -0.5, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 09:51:55.4, 50.227, -5.188, 4.2, -0.4, 8, 0.1, , I , CARHARRACK,CORNWALL
2020-09-30, 09:51:59.4, 50.224, -5.172, 4.9, -0.1, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 09:53:56.3, 50.225, -5.174, 4.7, -0.6, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 10:00:39.0, 50.223, -5.175, 4.8, -0.7, 5, 0.2, , I , CARHARRACK,CORNWALL
2020-09-30, 10:14:58.5, 50.223, -5.172, 4.6, -0.2, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 10:15:30.7, 50.223, -5.173, 4.5, -0.2, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 10:16:51.3, 50.225, -5.174, 4.9, -0.6, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 10:19:04.2, 50.224, -5.180, 4.3, -0.1, 8, 0.1, , I , CARHARRACK,CORNWALL
2020-09-30, 10:20:25.5, 50.224, -5.174, 4.7, -0.5, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 10:20:28.7, 50.225, -5.174, 4.8, -0.3, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 10:23:28.8, 50.224, -5.174, 4.7, -0.4, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 10:25:47.9, 50.224, -5.178, 4.2, -0.6, 8, 0.1, , I , CARHARRACK,CORNWALL
2020-09-30, 10:30:07.1, 50.226, -5.174, 4.5, -0.5, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 10:40:07.3, 50.226, -5.175, 4.8, -0.5, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 10:47:02.5, 50.225, -5.185, 4.2, -0.6, 8, 0.1, , I , CARHARRACK,CORNWALL
2020-09-30, 10:50:57.9, 50.227, -5.169, 4.1, -0.7, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 11:02:41.4, 50.225, -5.172, 4.7, -0.4, 8, 0.1, , I , CARHARRACK,CORNWALL
2020-09-30, 11:10:39.4, 50.224, -5.174, 4.8, 0.2, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 11:14:47.7, 50.224, -5.174, 4.9, 0.2, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 11:22:10.0, 50.224, -5.175, 4.6, 0.0, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 11:39:20.4, 50.223, -5.172, 4.9, -0.5, 7, 0.1, , I , CARHARRACK,CORNWALL
2020-09-30, 11:40:07.4, 50.224, -5.172, 4.7, -0.2, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 11:44:01.5, 50.225, -5.174, 4.8, 1.6, 12, 0.0, 3 , I , CARHARRACK,CORNWALL
2020-09-30, 11:43:35.0, 50.224, -5.172, 4.7, -0.1, 9, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 11:57:07.3, 50.225, -5.174, 4.9, 1.3, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 12:03:32.5, 50.226, -5.169, 4.7, -0.4, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 12:04:34.5, 50.226, -5.173, 4.6, -0.3, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 12:10:06.9, 50.228, -5.182, 4.3, -0.7, 6, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 12:14:47.6, 50.225, -5.174, 4.8, -0.7, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 12:28:51.2, 50.224, -5.173, 4.8, -0.7, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 12:34:57.1, 50.225, -5.174, 4.8, -0.4, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 12:40:50.7, 50.226, -5.175, 4.9, -0.3, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 12:48:32.8, 50.226, -5.175, 4.8, -0.6, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 12:56:27.8, 50.224, -5.172, 4.9, -0.5, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 13:24:30.9, 50.225, -5.174, 4.8, 0.6, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 13:32:50.5, 50.226, -5.175, 4.8, -0.8, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 13:51:00.8, 50.225, -5.175, 4.7, -0.4, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 13:52:12.1, 50.225, -5.175, 4.6, 0.2, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 15:42:26.9, 50.224, -5.172, 4.9, -0.5, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 18:49:56.0, 50.225, -5.174, 4.8, 0.6, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-09-30, 19:38:22.7, 50.225, -5.174, 4.9, -0.2, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-10-01, 01:01:34.7, 50.224, -5.174, 4.5, -0.8, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-10-01, 04:28:49.6, 50.225, -5.174, 4.9, -0.6, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-10-02, 09:44:34.9, 50.225, -5.172, 4.9, -0.3, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-10-02, 10:44:31.2, 50.225, -5.174, 4.8, 0.4, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-10-02, 12:13:59.7, 50.226, -5.174, 5.0, -0.1, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-10-04, 18:43:41.8, 56.275, -3.753, 6.7, 2.5, 12, 0.2, 3 , , BLACKFORD,PERTH/KINROSS
2020-10-04, 21:01:34.2, 56.286, -3.766, 2.6, 0.8, 6, 0.2, 2 , , BLACKFORD,PERTH/KINROSS
2020-10-04, 21:52:42.2, 55.421, -3.438, 6.1, 1.0, 10, 0.3, , , GLENBRECK,BORDERS
2020-10-05, 03:25:34.8, 53.546, 2.059, 10.0, 2.6, 21, 0.5, , , SOUTHERN NORTH SEA
2020-10-06, 05:16:16.9, 61.486, 4.137, 10.0, 2.2, 5, 0.4, , , NORWEGIAN SEA
2020-10-07, 08:35:05.8, 55.731, -3.211, 6.2, 1.7, 12, 0.4, 2 , , EDDLESTON,BORDERS
2020-10-08, 04:24:33.6, 54.178, -0.525, 19.5, 2.3, 26, 0.4, , , SHERBURN,N YORKSHIRE
2020-10-09, 07:33:54.0, 56.293, -3.761, 7.7, 0.6, 7, 0.2, , , BLACKFORD.PERTH/KINROSS
2020-10-10, 06:23:31.6, 56.281, -3.747, 5.2, 1.5, 12, 0.4, 3 , , BLACKFORD,PERTH/KINROSS
2020-10-10, 06:28:44.7, 56.280, -3.752, 7.7, 1.8, 12, 0.4, 3 , , BLACKFORD,PERTH/KINROSS
2020-10-10, 07:31:01.1, 56.281, -3.752, 7.5, 0.8, 8, 0.3, , , BLACKFORD,PERTH/KINROSS
2020-10-11, 17:11:33.3, 52.601, -4.183, 7.5, 1.8, 17, 0.4, , , TONFANAU,GWYNEDD
2020-10-12, 22:15:51.4, 56.620, -5.717, 8.1, 0.8, 4, 0.5, , , CLAGGAN,HIGHLAND
2020-10-13, 21:59:22.5, 53.551, -1.863, 11.1, 1.2, 7, 0.2, 3 , , MELTHAM,WEST YORKSHIRE
2020-10-13, 22:49:08.4, 56.292, -3.748, 7.7, 1.0, 10, 0.3, , , BLACKFORD,PERTH/KINROSS
2020-10-14, 04:06:23.6, 56.284, -3.758, 7.5, 0.4, 8, 0.3, , , BLACKFORD.PERTH/KINROSS
2020-10-14, 17:29:06.9, 57.159, -5.190, 6.2, 0.8, 6, 0.5, , , LOCH CLUANIE,HIGHLAND
2020-10-15, 05:33:22.2, 56.289, -3.748, 7.5, 0.5, 6, 0.2, , , BLACKFORD,PERTH/KINROSS
2020-10-15, 22:45:39.1, 51.425, -2.602, 11.0, 0.9, 8, 0.2, , , BRISTOL,CITY OF BRISTOL
2020-10-16, 05:42:26.5, 61.491, 3.288, 18.9, 3.5, 15, .50, , , NORWEGIAN SEA
2020-10-17, 15:39:35.7, 56.259, -3.780, 2.6, 0.7, 7, 0.3, , , BLACKFORD,PERTH/KINROSS
2020-10-17, 19:00:35.5, 56.300, -3.777, 11.9, 0.4, 8, 0.4, , , BLACKFORD,PERTH/KINROSS
2020-10-18, 09:50:34.0, 56.270, -3.758, 4.2, 0.9, 9, 0.3, , , BLACKFORD,PERTH/KINROSS
2020-10-18, 10:14:48.5, 56.271, -3.751, 2.5, 0.8, 9, 0.3, 2 , , BLACKFORD,PERTH/KINROSS
2020-10-19, 07:46:51.6, 56.290, -3.752, 7.4, 0.6, 6, 0.2, , , BLACKFORD,PERTH/KINROSS
2020-10-19, 09:16:34.3, 56.279, -3.792, 2.5, 0.5, 4, 0.1, , , BLACKFORD,PERTH/KINROSS
2020-10-21, 02:49:34.5, 53.352, -0.566, 24.0, 2.5, 17, 0.4, 3 , , SCAMPTON,LINCOLNSHIRE
2020-10-23, 22:56:05.6, 50.224, -5.173, 5.0, -0.7, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-10-24, 12:58:06.9, 55.097, -3.754, 11.4, 2.0, 14, 0.3, 3 , , DUMFRIES,D & G
2020-10-24, 21:23:12.6, 54.673, -2.105, 6.6, 1.5, 14, 0.3, , , NEWBIGGIN,CO DURHAM
2020-10-26, 05:35:48.7, 55.422, -3.419, 8.3, 0.9, 8, 0.2, , , GLENBRECK,BORDERS
2020-10-26, 13:03:43.8, 50.225, -5.175, 4.8, 0.2, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-10-26, 18:28:49.5, 50.225, -5.175, 4.7, -0.7, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-10-27, 00:12:51.1, 54.190, -2.158, 5.9, 0.7, 10, 0.2, , , BUCKDEN,N YORKSHIRE
2020-10-27, 13:06:49.8, 50.225, -5.181, 4.4, -0.5, 7, 0.1, , I , CARHARRACK,CORNWALL
2020-10-27, 13:55:50.9, 50.224, -5.170, 5.2, 0.2, 8, 0.1, , I , CARHARRACK,CORNWALL
2020-10-27, 14:17:56.2, 50.224, -5.173, 4.9, 1.0, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-10-27, 14:18:46.0, 50.225, -5.174, 4.7, 0.7, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-10-27, 18:53:40.3, 52.397, -1.884, 7.9, 0.9, 6, 0.3, , , HOLLYWOOD,WORCS
2020-10-30, 11:38:22.4, 50.225, -5.176, 4.8, -0.5, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-10-30, 11:40:37.3, 50.224, -5.174, 5.4, -0.6, 7, 0.1, , I , CARHARRACK,CORNWALL
2020-10-30, 11:42:02.0, 50.226, -5.174, 4.8, -0.5, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-10-30, 18:26:32.5, 56.291, -3.748, 7.1, 0.5, 8, 0.3, , , BLACKFORD,PERTH/KINROSS
2020-10-31, 20:46:34.1, 50.224, -5.172, 4.4, -0.8, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-11-03, 22:20:54.5, 58.165, 1.093, 26.9, 2.7, 15, 0.4, , , CENTRAL NORTH SEA
2020-11-05, 03:26:16.7, 53.733, -2.013, 2.5, 1.2, 10, 0.5, , , HEBDEN BRIDGE,W YORKS
2020-11-05, 14:06:01.1, 50.225, -5.174, 4.5, -0.8, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-11-05, 16:04:45.8, 50.224, -5.173, 4.8, -0.5, 18, 0.0, , I , CARHARRACK,CORNWALL
2020-11-06, 15:01:51.4, 50.225, -5.173, 4.7, -0.1, 18, 0.0, , I , CARHARRACK,CORNWALL
2020-11-06, 15:14:44.3, 50.225, -5.174, 4.7, 0.6, 19, 0.0, , I , CARHARRACK,CORNWALL
2020-11-06, 15:22:49.8, 50.226, -5.175, 5.0, -0.2, 19, 0.0, , I , CARHARRACK,CORNWALL
2020-11-07, 03:23:24.4, 53.031, -2.136, 2.8, 1.3, 12, 0.5, , , STOKE-ON-TRENT,STAFFS
2020-11-07, 06:23:20.6, 50.226, -5.176, 5.1, -0.6, 17, 0.0, , I , CARHARRACK,CORNWALL
2020-11-07, 08:01:39.1, 54.239, -0.162, 4.6, 1.3, 12, 0.3, , , SOUTHERN NORTH SEA
2020-11-09, 01:21:20.2, 56.768, -5.754, 2.7, 1.1, 7, 0.5, , , DALNABRECK,HIGHLAND
2020-11-09, 14:05:56.4, 50.226, -5.174, 5.0, -0.7, 19, 0.0, , I , CARHARRACK,CORNWALL
2020-11-09, 15:35:50.6, 50.226, -5.175, 5.0, 0.2, 19, 0.0, , I , CARHARRACK,CORNWALL
2020-11-09, 15:41:34.9, 50.226, -5.175, 5.0, -0.6, 19, 0.0, , I , CARHARRACK,CORNWALL
2020-11-09, 16:43:32.1, 50.226, -5.174, 5.0, 0.2, 19, 0.0, , I , CARHARRACK,CORNWALL
2020-11-10, 16:14:59.7, 50.226, -5.175, 5.0, -0.2, 18, 0.0, , I , CARHARRACK,CORNWALL
2020-11-10, 16:37:35.6, 50.226, -5.175, 5.0, -0.4, 18, 0.0, , I , CARHARRACK,CORNWALL
2020-11-10, 16:45:36.6, 50.226, -5.174, 5.1, 0.0, 19, 0.0, , I , CARHARRACK,CORNWALL
2020-11-10, 17:15:36.9, 50.226, -5.174, 5.1, -0.4, 19, 0.0, , I , CARHARRACK,CORNWALL
2020-11-10, 17:19:45.4, 50.226, -5.174, 5.1, -0.4, 19, 0.0, , I , CARHARRACK,CORNWALL
2020-11-10, 17:26:08.2, 50.226, -5.174, 5.0, -0.8, 19, 0.0, , I , CARHARRACK,CORNWALL
2020-11-10, 18:51:30.4, 50.226, -5.174, 5.1, -0.8, 19, 0.0, , I , CARHARRACK,CORNWALL
2020-11-10, 18:53:36.7, 50.226, -5.175, 4.9, -1.0, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-11-10, 20:21:30.7, 50.226, -5.174, 4.9, 0.1, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-11-10, 22:14:48.9, 50.225, -5.172, 5.0, -1.1, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-11-10, 23:04:50.0, 50.226, -5.175, 4.9, -0.8, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-11-11, 06:48:15.3, 56.293, -3.764, 7.4, 0.7, 6, 0.2, , , BLACKFORD,PERTH/KINROSS
2020-11-11, 12:35:56.8, 50.226, -5.175, 5.1, -0.5, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-11-11, 14:25:28.9, 50.224, -5.174, 4.6, -0.5, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-11-11, 15:44:29.9, 50.226, -5.175, 4.9, 0.0, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-11-11, 23:38:11.9, 56.085, -5.544, 6.0, 1.4, 6, 0.3, , , CRINAN,ARGYLL & BUTE
2020-11-12, 16:55:06.9, 50.225, -5.176, 4.8, 0.7, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-11-12, 18:47:52.6, 56.271, -3.762, 2.7, 0.3, 4, 0.2, , , BLACKFORD,PERTH/KINROSS
2020-11-13, 02:23:35.7, 50.225, -5.176, 4.3, -0.2, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-11-13, 16:06:59.3, 50.225, -5.175, 4.6, -0.5, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-11-14, 10:09:20.0, 54.688, -2.404, 3.4, 0.8, 9, 0.2, , , GARRIGILL,CUMBRIA
2020-11-16, 06:31:56.5, 52.636, -2.737, 9.3, 1.2, 5, 0.1, 2 , , DORRINGTON,SHROPSHIRE
2020-11-17, 03:38:23.6, 56.293, -3.750, 7.5, 0.9, 8, 0.4, , , BLACKFORD,PERTH/KINROSS
2020-11-17, 03:42:28.0, 56.289, -3.748, 8.9, 0.7, 7, 0.3, , , BLACKFORD,PERTH/KINROSS
2020-11-17, 14:38:17.9, 61.336, 3.477, 16.0, 2.5, 5, 0.4, , , NORWEGIAN SEA
2020-11-21, 16:23:10.5, 56.281, -3.756, 7.7, 0.9, 7, 0.2, 2 , , BLACKFORD,PERTH/KINROSS
2020-11-21, 21:56:00.6, 56.285, -3.748, 7.5, 0.7, 7, 0.3, , , BLACKFORD,PERTH/KINROSS
2020-11-22, 05:06:39.0, 57.066, -4.738, 6.8, 0.9, 6, 0.4, , , INVERGARRY,HIGHLAND
2020-11-22, 22:57:54.9, 56.983, -5.600, 7.6, 1.3, 5, 0.3, , , LOCH NEVIS,HIGHLAND
2020-11-23, 01:19:12.8, 51.938, -2.958, 8.6, 1.3, 9, 0.3, 2 , , CLODOCK,HEREFORDSHIRE
2020-11-25, 18:56:47.2, 51.155, -0.252, 2.5, 0.3, 4, 0.0, , , NEWDIGATE,SURREY
2020-11-25, 23:39:31.8, 50.224, -5.175, 4.6, -0.3, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-11-27, 03:22:35.2, 56.274, -3.746, 6.2, 2.0, 13, 0.3, 3 , , BLACKFORD,PERTH/KINROSS
2020-12-01, 10:14:33.5, 50.224, -5.174, 4.6, -1.0, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-12-01, 10:14:24.1, 50.224, -5.174, 4.6, -0.4, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-12-01, 10:16:52.4, 50.224, -5.174, 4.6, 0.0, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-01, 15:24:55.3, 50.224, -5.174, 4.7, 0.9, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-01, 15:25:19.5, 50.224, -5.173, 4.6, -0.3, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-01, 15:26:24.2, 50.225, -5.172, 4.4, -0.5, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-04, 15:37:07.4, 50.225, -5.175, 4.7, -0.3, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-07, 08:29:17.3, 55.445, -7.072, 6.9, 0.5, 3, 0.1, , , INISHTRAHULL,CO DONEGAL
2020-12-08, 10:29:37.5, 50.224, -5.173, 4.6, -0.8, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-08, 10:35:22.6, 50.224, -5.174, 4.5, -0.5, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-08, 10:44:09.5, 50.225, -5.175, 4.8, 0.1, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-08, 10:44:00.3, 50.225, -5.174, 4.8, 0.7, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-08, 10:46:15.1, 50.225, -5.174, 4.8, 1.7, 11, 0.0, 2 , I , CARHARRACK,CORNWALL
2020-12-08, 10:47:31.7, 50.223, -5.179, 4.6, -0.8, 7, 0.1, , I , CARHARRACK,CORNWALL
2020-12-08, 10:47:26.4, 50.225, -5.175, 4.9, -0.3, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-12-08, 11:04:54.8, 50.225, -5.174, 4.9, -0.2, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-08, 21:25:50.4, 50.225, -5.174, 4.9, -0.8, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-09, 23:29:23.7, 55.310, -3.535, 7.5, 0.2, 4, 0.3, , , BEATTOCK,D & G
2020-12-11, 04:13:27.2, 52.885, -5.451, 8.2, 0.6, 7, 0.3, , , IRISH SEA
2020-12-14, 14:49:47.6, 56.286, -3.752, 8.6, 1.2, 9, 0.3, 3 , , BLACKFORD,PERTH/KINROSS
2020-12-15, 03:29:17.7, 56.282, -3.750, 7.7, 0.5, 8, 0.3, , , BLACKFORD/PERTH/KINROSS
2020-12-16, 00:49:03.7, 51.160, -0.240, 2.0, 0.0, 4, 0.0, , , NEWDIGATE,SURREY
2020-12-16, 01:14:57.7, 56.990, -5.837, 6.5, 0.5, 4, 0.4, , , MALLAIG,HIGHLAND
2020-12-16, 16:57:17.8, 55.405, -2.418, 12.2, 0.8, 4, 0.4, , , CAMPTOWN,BORDERS
2020-12-17, 06:14:38.2, 56.537, -3.938, 2.5, 1.1, 8, 0.4, , , KENMORE,PERTH/KINROSS
2020-12-18, 11:20:38.1, 50.224, -5.175, 4.7, -0.1, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-18, 11:22:20.2, 50.226, -5.175, 4.9, 0.0, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-18, 11:25:54.1, 50.225, -5.175, 4.6, 0.4, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-18, 11:27:32.5, 50.227, -5.176, 4.8, -0.3, 7, 0.0, , I , CARHARRACK,CORNWALL
2020-12-18, 13:05:53.1, 50.225, -5.174, 5.1, -0.4, 8, 0.0, , I , CARHARRACK,CORNWALL
2020-12-19, 00:26:28.8, 51.314, 0.487, 2.4, 1.8, 11, 0.3, , , AYLESFORD,KENT
2020-12-19, 11:50:18.2, 56.516, -3.925, 4.0, 0.8, 6, 0.4, , , KENMORE,PERTH/KINROSS
2020-12-19, 21:28:10.5, 54.079, -0.862, 24.1, 1.8, 15, 0.2, , , WESTOW,NORTH YORKSHIRE
2020-12-20, 21:13:22.2, 53.742, 1.431, 11.1, 3.3, 29, 0.5, , , SOUTHERN NORTH SEA
2020-12-22, 18:43:32.3, 56.508, -5.394, 4.5, 0.8, 4, 0.2, , , BENDERLOCH,ARGYLL/BUTE
2020-12-25, 00:41:17.4, 53.664, -3.907, 3.1, 0.1, 6, 0.4, , , IRISH SEA
2020-12-25, 06:52:20.4, 55.474, -5.949, 7.2, 2.4, 14, 0.3, 3 , , KINTYRE,ARGYLL & BUTE
2020-12-29, 07:46:02.2, 53.679, -4.103, 7.9, 0.4, 7, 0.2, , , IRISH SEA
2020-12-30, 23:15:05.3, 56.399, -3.999, 4.5, 0.2, 5, 0.1, , , COMRIE,PERTH & KINROSS
2020-12-31, 11:18:12.0, 55.664, -3.438, 7.4, 1.9, 16, 0.4, 3 , , SKIRLING,BORDERS
2021-01-04, 02:29:18.7, 55.662, -3.427, 7.4, 0.6, 8, 0.2, , , SKIRLING,BORDERS
2021-01-05, 14:31:59.6, 50.224, -5.174, 4.8, -0.1, 7, 0.0, , I , CARHARRACK,CORNWALL
2021-01-06, 00:55:07.0, 54.208, -1.842, 5.9, 0.8, 11, 0.3, , , LOFTHOUSE,N YORKSHIRE
2021-01-06, 13:34:08.1, 50.225, -5.174, 4.6, 0.3, 8, 0.0, , I , CARHARRACK,CORNWALL
2021-01-07, 15:50:22.3, 50.226, -5.178, 4.9, -0.1, 8, 0.1, , I , CARHARRACK,CORNWALL
2021-01-08, 00:45:03.4, 56.284, -3.750, 7.7, 0.6, 8, 0.2, , , BLACKFORD,PERTH/KINROSS
2021-01-08, 11:29:52.0, 50.225, -5.174, 4.6, -0.2, 7, 0.0, , I , CARHARRACK,CORNWALL
2021-01-08, 11:34:37.5, 50.224, -5.173, 4.9, -0.3, 7, 0.0, , I , CARHARRACK,CORNWALL
2021-01-08, 16:38:28.2, 50.224, -5.174, 4.6, 0.2, 7, 0.0, , I , CARHARRACK,CORNWALL
2021-01-08, 16:50:34.7, 55.302, -2.367, 1.5, 0.8, 10, 0.1, , , BYRNESS,NORTHUMBERLAND
2021-01-08, 16:50:36.3, 50.226, -5.176, 4.8, -0.2, 8, 0.0, , I , CARHARRACK,CORNWALL
2021-01-08, 17:03:01.6, 50.224, -5.173, 4.8, 0.2, 8, 0.0, , I , CARHARRACK,CORNWALL
2021-01-08, 23:43:25.7, 50.225, -5.178, 4.1, -0.4, 8, 0.1, , I , CARHARRACK,CORNWALL
2021-01-09, 00:40:05.7, 50.226, -5.176, 4.5, -0.3, 8, 0.0, , I , CARHARRACK,CORNWALL
2021-01-09, 02:23:44.8, 50.224, -5.174, 4.6, -0.8, 8, 0.0, , I , CARHARRACK,CORNWALL
2021-01-09, 14:44:40.4, 50.225, -5.175, 4.4, -0.4, 7, 0.0, , I , CARHARRACK,CORNWALL
2021-01-10, 02:46:30.4, 52.740, -2.988, 13.1, 0.8, 6, 0.4, , , CREWGREEN,POWYS
2021-01-11, 00:46:43.9, 55.352, -2.300, 0.3, 1.0, 6, 0.3, , , MAKENDON,NORTHUMBERLAND
2021-01-11, 12:17:33.2, 50.224, -5.173, 4.7, -0.6, 7, 0.0, , I , CARHARRACK,CORNWALL
2021-01-11, 15:16:33.4, 50.224, -5.174, 4.6, 0.3, 8, 0.0, , I , CARHARRACK,CORNWALL
2021-01-11, 15:34:26.4, 50.225, -5.174, 4.8, 0.6, 8, 0.0, , I , CARHARRACK,CORNWALL
2021-01-11, 15:42:08.3, 50.226, -5.175, 4.9, 0.4, 8, 0.0, , I , CARHARRACK,CORNWALL
2021-01-11, 16:08:27.0, 50.225, -5.174, 4.8, 0.0, 8, 0.0, , I , CARHARRACK,CORNWALL
